half-life,sdc,sdx,sa,dga,dgp,dgtot
0.028236156949028233,11.6292,0.0,3.364,4.8247,-73.2936,-42.2591
0.013234656799013233,2.6645,0.6842,1.2217,-1.9254,-22.0013,-23.9267
0.014068073474014066,6.2807,0.0,2.3438,-3.9356,-45.9844,-42.2395
0.014068073474014066,9.0249,1.2151,3.6307,8.6824,-77.3255,-68.6431
0.014068073474014066,8.6761,3.3702,6.1386,-10.6197,-115.0656,-114.3807
0.016568323499016567,26.6572,2.6818,11.1087,-5.2196,-244.9614,-203.8278
0.021568823549021565,25.7619,2.4249,10.161,26.008,-224.9538,-163.1737
0.024069073574024068,8.1541,0.7617,2.9993,-12.1349,-68.5306,-73.899
0.0099009900990099,27.5023,0.8713,11.4939,14.6128,-238.0155,-162.4768
0.010734406774010732,15.1901,0.5957,5.5896,0.2012,-115.9434,-94.3075
0.011567823449011567,16.4349,3.3559,9.2392,-9.6037,-199.3685,-167.6448
0.013234656799013233,5.7532,0.0,0.8626,1.4693,-18.0207,-16.5513
0.018235156849018233,6.8844,0.4347,1.8229,-5.8909,-34.9239,-40.8148
0.021568823549021565,22.515,1.9587,9.1612,-14.9746,-191.3352,-177.8488
0.011567823449011567,8.9327,6.7285,7.4626,-6.8778,-157.7393,-164.617
0.005317198386505316,10.1103,0.0,2.8128,-1.3559,-59.3368,-52.7054
0.006317298396506316,11.3354,2.6506,6.6766,4.0041,-136.1385,-121.9032
0.0029002900290029,7.9214,1.2724,3.4865,9.7551,-73.7133,-63.9582
0.008192485915258192,13.5012,2.0059,6.181,0.0552,-125.2073,-108.5666
0.003983731706503984,8.0861,0.9903,3.6613,-1.0702,-75.2156,-64.9569
0.008234156749008233,8.8798,0.588,3.119,-3.9066,-67.0979,-62.4374
0.0009000900090008999,14.1546,0.0,5.3993,-5.1021,-106.6055,-72.3942
0.0009834316765009834,14.7133,0.5964,6.1057,-0.5039,-133.2378,-101.5571
0.006734006734006733,10.2675,1.4934,5.6994,-9.7265,-117.0785,-117.1565
0.006734006734006733,12.0798,0.6211,5.1061,-4.8844,-110.966,-90.8702
0.007067373404007066,9.8803,1.0468,5.5414,-3.3583,-117.35,-109.0005
0.0074007400740073994,11.7822,1.3332,6.6039,-7.4769,-127.0793,-99.6414
0.003817048371503817,0.0,4.193,2.2183,5.0101,-49.1003,-42.9138
0.0039003900390038996,7.9427,1.3085,2.6673,-2.298,-57.9692,-60.2672
0.007484081741507483,5.199,2.6736,4.3443,0.076,-85.6873,-66.1026
0.008234156749008233,10.2107,0.5607,4.3232,-0.8494,-92.8114,-74.6323
0.008234156749008233,9.9702,1.5924,5.7011,-7.5214,-116.9053,-114.8794
0.028236156949028233,11.6783,0.6253,5.7986,-6.3898,-116.5677,-109.2931
0.014068073474014066,8.884,6.3017,7.3986,-7.2821,-151.5041,-158.7862
0.010734406774010732,9.4317,0.6124,3.6334,-9.0367,-79.7698,-78.2916
0.00115011501150115,7.8485,0.5975,3.5961,2.1222,-73.3303,-67.2912
0.0059005900590059,7.5281,2.1724,4.6867,6.0126,-91.0115,-84.9988
0.0012334566790012335,15.0629,0.5097,4.5072,11.5773,-99.1115,-70.9517
0.0019001900190018998,10.4588,1.9022,4.853,-11.5544,-101.0176,-108.7919
0.0007334066740007333,9.4742,0.6966,4.067,-4.3986,-84.5061,-89.4634
0.0009000900090008999,10.0569,3.1314,5.9054,-2.9759,-126.4412,-116.1662
0.0008167483415008167,6.5509,1.97,4.4159,-16.0986,-81.0814,-90.3334
0.0349034903490349,12.0453,3.8811,6.8626,5.8079,-140.9568,-124.698
0.040737407074040735,10.6955,0.8088,5.0369,0.2997,-107.4532,-87.1794
0.0424042404240424,6.4425,0.4212,1.069,-11.3614,-22.5098,-33.8712
0.04407107377404407,9.4725,6.8834,8.5972,-2.5282,-172.6637,-175.192
0.04407107377404407,6.9911,0.8714,3.5983,-14.6008,-67.7548,-74.4939
0.0624062406240624,11.1163,0.8019,4.4544,-3.9076,-91.107,-89.7562
0.08240824082408241,6.3777,2.1639,3.5318,-6.1519,-73.5412,-79.6931
0.0013167983465013167,6.7794,1.266,1.9518,-2.3173,-45.9356,-48.2529
0.00015001500150014997,12.6703,0.5735,5.414,0.515,-116.6653,-87.5384
0.0009834316765009834,5.3038,0.0,1.3985,4.9944,-22.8939,8.9108
0.0004083741707504083,2.3748,3.7196,3.2312,-4.3158,-66.6432,-70.959
0.0004333766710004334,9.8767,2.0384,5.4814,-4.5942,-115.5894,-111.9281
0.0010667733440010666,9.0816,0.9483,3.8466,-11.0427,-84.5379,-89.943
0.0015668233490015668,6.9845,1.6801,3.5482,5.7938,-71.7593,-65.9655
0.0017335066840017336,4.9822,1.9833,2.8651,3.2717,-59.7404,-56.4686
0.11657832449911656,4.351,3.1783,3.6254,-5.509,-65.8815,-66.5805
0.6582991632496582,10.8017,2.1021,6.0172,-24.3761,-120.5942,-125.9878
0.0008167483415008167,11.8127,2.1481,4.1904,2.1367,-95.6264,-88.6756
0.00515051505150515,7.2409,2.1495,4.0342,6.3414,-82.1476,-68.0047
0.0005917258392505917,31.5686,0.0,10.0185,0.0268,-224.5414,-182.1201
0.00115011501150115,9.1716,1.5869,3.3882,3.2585,-73.9931,-70.7346
0.0014834816815014833,11.2128,0.5734,4.8599,-5.9957,-105.2838,-88.9366
0.00365036503650365,8.4342,5.2893,8.1279,-6.1531,-160.7198,-144.882
0.0007334066740007333,18.1339,2.8045,7.7773,-1.6909,-157.5958,-151.4898
0.0019835316865019835,4.6507,3.7351,5.355,-3.5282,-101.8357,-86.8656
0.0008167483415008167,9.2252,3.9755,7.324,-9.4611,-148.4459,-139.4761
0.00115011501150115,9.4752,0.8065,3.99,-12.9258,-86.8659,-84.8184
0.00115011501150115,11.0098,6.1493,9.0707,18.2435,-186.7011,-164.735
0.00115011501150115,3.7148,2.1739,4.0591,-8.4481,-74.4635,-61.9972
0.0003166983365003167,5.9694,1.1152,2.6937,1.2461,-60.1548,-55.1598
0.0012334566790012335,5.9452,4.3114,6.0413,-1.0685,-116.3396,-92.712
0.0012334566790012335,12.4615,0.684,5.0628,-21.77,-98.3526,-96.7142
0.014068073474014066,5.2194,1.9578,3.0386,-9.3,-64.1002,-70.5908
0.018235156849018233,18.7278,0.5966,6.1097,-12.8688,-133.5042,-119.382
0.0033169983665033167,13.4555,1.8,6.8951,-12.264,-139.9248,-116.8763
0.0033169983665033167,6.8808,0.6075,2.9846,1.7575,-62.2982,-53.1507
0.0009000900090008999,7.8656,3.5249,5.0384,-3.8683,-104.4684,-102.2934
0.004483781711504483,9.1004,0.711,3.8277,-7.7757,-81.432,-81.9729
0.005067173384005067,4.1158,2.7699,4.4644,-2.2623,-79.1969,-67.8065
0.0030669733640030666,13.7922,2.899,8.5836,-19.1889,-166.929,-146.208
0.0012334566790012335,12.092,4.8853,7.6524,-0.4016,-150.3609,-138.9586
0.0009000900090008999,14.3477,3.0676,8.2211,-7.0981,-169.4979,-143.8876
0.0029002900290029,11.6721,1.4371,3.5286,-13.2486,-74.0344,-87.283
0.00048338167150048327,10.0645,1.7927,5.4751,-10.739,-113.2282,-112.1166
0.0007334066740007333,5.6025,3.5855,5.1205,2.3416,-106.834,-84.3001
0.00015001500150014997,6.8014,1.57,2.7431,-1.8344,-61.5135,-63.3479
0.0002000200020002,5.44,4.863,5.8936,1.6148,-118.3039,-98.2308
0.0012334566790012335,7.3491,0.0,2.7547,-1.8923,-50.9717,-41.6857
0.00040004000400039994,4.293,4.9551,4.9866,-16.2626,-110.2133,-126.4758
0.0024835816915024836,7.7459,0.511,2.5355,4.8819,-50.1063,-40.811
0.0020668733540020667,6.0863,2.8377,3.5132,-7.415,-75.6906,-83.1056
0.0021502150215021503,19.228,12.3129,15.5233,30.0646,-340.3237,-290.8777
0.0023168983565023168,12.1453,4.2812,8.6235,-10.3059,-177.3695,-158.9516
0.0006500650065006501,5.5046,4.723,5.3222,-11.6088,-113.1347,-121.5837
0.0007000700070007,13.8427,2.8131,8.0126,-7.3874,-163.2556,-139.8549
0.0007334066740007333,6.9716,2.9278,5.5525,-9.2941,-101.4154,-88.6135
0.0007334066740007333,9.5497,3.131,5.9352,-9.2836,-122.2363,-121.9898
0.0007334066740007333,8.8313,0.8067,4.1565,-5.0392,-90.0092,-79.8741
0.0017335066840017336,5.6754,1.5822,4.4238,-3.0634,-79.4836,-70.3544
0.002233556689002233,4.1146,7.151,6.837,3.0543,-123.4098,-102.6283
0.002233556689002233,14.3302,0.0,4.6297,1.3797,-95.645,-86.4691
0.004567123379004566,11.7724,3.6318,7.0608,19.9008,-148.917,-121.2113
0.0008167483415008167,7.6496,1.0429,3.9526,-0.3158,-84.5385,-66.7648
0.0019001900190018998,11.7195,2.5294,5.9763,-16.2273,-119.3985,-128.2497
0.04323765709904323,10.6423,0.0,3.1168,-14.6738,-65.4253,-52.6778
0.002983631696502984,4.755,4.6402,5.8224,-1.3986,-112.394,-95.653
0.00365036503650365,14.1874,0.6992,6.9234,-3.196,-134.2098,-97.023
0.004567123379004566,9.5974,1.0087,5.3452,-6.6884,-108.6912,-90.6954
0.0040670733740040665,8.8264,0.0,2.45,1.3298,-52.6345,-40.8038
0.0043170983765043166,7.935,0.7097,3.1923,-5.4431,-67.7129,-69.3596
0.16658332499916656,5.6675,0.9262,2.4244,-10.3562,-50.2,-57.3557
0.0013167983465013167,8.8195,2.2087,6.205,-10.3621,-120.0568,-111.9564
0.0014001400140014,4.6572,2.1134,4.0067,-5.7487,-75.7476,-72.4816
0.0014001400140014,8.6247,0.0,1.676,-3.7857,-39.8374,-43.623
0.009067573424009066,9.0036,1.0859,4.8573,-4.9667,-98.7775,-97.7806
0.0009834316765009834,15.841,5.7345,9.6782,10.0775,-197.0318,-178.4302
0.0009834316765009834,8.2898,2.8815,4.913,-8.4068,-102.3475,-101.6595
0.0005667233390005666,2.0046,1.8588,2.8789,-8.6529,-52.4986,-54.1206
0.0017335066840017336,7.5156,0.4948,2.528,3.7734,-49.7564,-41.5109
0.0018168483515018166,12.1854,2.751,5.4738,-5.6135,-117.553,-113.1481
0.0023168983565023168,7.6128,2.2411,4.7487,6.272,-92.7192,-86.4472
0.0023168983565023168,34.7138,13.098,22.9978,-1.6615,-451.5288,-441.04
0.0024835816915024836,6.7851,1.711,3.8418,3.7862,-71.8366,-68.0504
0.0018168483515018166,6.6877,4.2018,5.4611,13.4802,-116.5987,-103.1186
0.0007084041737507084,4.9182,1.2589,3.7224,-9.3353,-76.4907,-71.4393
0.002566923359002567,12.3328,0.0,4.9031,-8.5022,-97.5907,-90.0507
0.002816948361502817,10.5273,1.8214,5.179,8.4166,-107.0765,-98.6599
0.0013167983465013167,6.0084,0.6129,1.8414,3.3221,-38.4038,-35.0817
0.0013167983465013167,7.9037,1.3974,3.959,1.344,-76.4587,-66.9426
0.0014001400140014,6.0524,1.3002,2.6859,3.9063,-52.582,-48.6757
0.0014834816815014833,8.7288,1.5877,4.0119,-9.8711,-86.1739,-92.0901
0.0015668233490015668,25.4241,3.213,11.7208,38.5071,-254.8789,-191.5467
0.0015668233490015668,6.9341,0.6729,2.6039,1.559,-51.0032,-44.3165
0.0030669733640030666,9.247,1.4573,4.6693,5.5911,-92.4336,-79.1357
0.0034003400340034003,10.3565,0.5977,3.2801,-7.6525,-67.8851,-65.8841
0.0034003400340034003,1.1184,3.1331,2.9371,-2.7935,-56.2765,-54.0436
0.003483681701503483,2.9501,5.1725,5.2074,-14.8269,-90.0003,-91.8328
0.0049004900490048995,16.5458,0.6302,6.1171,7.5326,-142.3705,-120.6996
0.008234156749008233,7.6522,1.1986,4.3841,-15.1082,-92.1188,-91.1349
0.008234156749008233,13.6725,1.3973,7.2211,-17.1185,-142.0145,-121.4969
0.008234156749008233,11.318,2.4503,5.3582,-2.537,-119.9746,-122.5116
0.009067573424009066,5.3746,4.7925,6.3058,-2.5302,-125.563,-108.8098
0.009067573424009066,9.0644,3.8122,5.6653,-5.0837,-117.6545,-112.5331
0.009067573424009066,27.571,3.1443,11.509,-9.7759,-254.7163,-224.13
0.000525052505250525,10.2718,3.1689,6.5943,-9.736,-133.3402,-120.6386
0.0005500550055005501,9.4111,0.0,4.5283,-9.8964,-92.9389,-76.4244
0.0005500550055005501,12.9419,3.1645,5.8005,13.3483,-130.5845,-106.646
0.005567223389005566,10.7084,2.2048,5.1443,2.0825,-106.4463,-93.101
0.0059005900590059,5.4829,0.7481,3.8121,-6.9957,-71.5154,-55.1167
0.005983931726505983,41.4014,3.6118,18.5037,44.1113,-373.252,-239.0192
0.006567323399006566,12.7522,1.3157,4.5094,-6.3626,-86.8295,-88.4635
0.007067373404007066,8.9996,0.0,3.4855,2.1444,-71.7384,-61.0812
0.0074007400740073994,8.6325,0.0,2.984,-3.859,-57.8792,-57.0637
0.00815081508150815,3.3626,3.0185,3.4102,2.7817,-68.8328,-62.522
0.008234156749008233,7.632,0.6158,3.4111,-10.6613,-63.6542,-66.1823
0.005733906724005733,7.8962,6.71,7.3386,-5.3596,-154.5146,-159.8741
0.005733906724005733,5.0909,2.5672,3.9919,-8.3593,-75.9728,-75.0004
0.005733906724005733,7.0842,1.4935,3.4182,2.266,-69.9699,-61.4661
0.0016501650165016502,10.9166,1.9096,4.6789,-9.4224,-99.1424,-99.9259
0.0018168483515018166,7.291,0.9588,3.1198,-9.8559,-66.0273,-71.9155
0.0007334066740007333,1.7884,1.6016,2.5396,-6.625,-44.2232,-43.7677
0.0007334066740007333,8.1532,2.9362,5.377,-5.0921,-113.7837,-111.5707
0.030736406974030732,6.5236,1.0537,3.5122,-6.181,-80.3131,-75.3064
0.47494749474947495,7.5263,0.5011,2.9718,3.9368,-56.1231,-52.1863
0.0013167983465013167,8.9484,1.661,5.7076,-1.6901,-113.3197,-78.2646
0.00115011501150115,10.7017,0.0,3.8363,-1.33,-82.7628,-66.2962
0.006567323399006566,6.9932,0.6652,3.5749,13.6785,-72.6916,-34.3267
0.00765076507650765,10.6456,0.6254,3.7361,-4.5552,-80.0244,-76.4516
0.009067573424009066,11.4133,3.6643,7.2268,15.2327,-151.5534,-120.4424
0.00365036503650365,3.6032,0.0,1.2767,2.3419,-26.2188,-21.8895
0.004150415041504149,8.365,2.3111,4.7926,-4.8949,-94.0666,-93.0402
0.00015834916825015834,28.5974,0.0,8.7979,-2.0602,-198.0202,-162.8635
0.006067273394006067,6.1193,2.3732,4.1233,-6.2489,-80.301,-75.8244
0.0021502150215021503,5.1286,0.0,2.7091,1.214,-48.9353,-13.4645
0.0006500650065006501,5.3265,1.987,3.7372,-3.1719,-80.3607,-74.1615
0.0274027402740274,7.5891,0.5931,1.7574,1.2361,-41.6251,-40.389
0.011567823449011567,6.7136,3.2234,4.8595,8.5646,-97.0829,-71.3123
0.026569323599026567,13.3001,5.369,8.9696,-5.4097,-192.8048,-191.2604
0.0274027402740274,9.5686,0.0,3.1074,-7.558,-64.7677,-72.3257
0.0349034903490349,5.1714,6.0557,5.3347,-40.3711,-118.1346,-158.5057
0.0099009900990099,8.0179,7.1002,7.5782,-6.46,-160.0489,-166.5089
0.0099009900990099,7.2489,0.5996,1.854,4.7288,-39.9076,-35.1788
0.0124012401240124,7.3271,0.0,2.3454,-10.3791,-43.3411,-45.299
0.00023335666900023335,12.8796,5.5463,8.6246,2.8899,-168.7487,-149.7449
0.016568323499016567,7.2347,2.4792,4.461,-7.6451,-88.9877,-84.1903
0.018235156849018233,12.8898,1.6033,5.2999,-2.6738,-112.3923,-102.6586
0.020735406874020732,8.9326,0.0,3.5502,-12.6508,-77.307,-73.1786
0.020735406874020732,19.7674,0.0,8.5013,-16.5188,-168.204,-119.4024
0.0224022402240224,10.8029,1.3018,3.5231,3.6293,-76.3075,-72.6782
0.0018168483515018166,4.7789,1.8887,2.9163,6.4427,-59.2581,-52.8154
0.0054005400540054,6.9605,0.7274,3.5274,13.6826,-72.0417,-32.6449
0.0999099909990999,9.7654,0.5047,3.7506,-0.7687,-73.5475,-74.3162
0.16658332499916656,5.1503,6.1689,5.3217,6.565,-115.6125,-109.0475
0.030736406974030732,24.0074,3.9837,11.5526,2.4284,-241.8155,-214.4402
0.0199019901990199,8.0968,0.5943,1.9048,-0.0492,-41.79,-41.8391
0.026569323599026567,7.7061,5.5248,7.1275,-10.2713,-138.9197,-146.4662
0.011567823449011567,11.726,0.7881,4.5271,-13.7274,-86.3348,-67.6694
0.0031503150315031502,9.7478,0.9322,4.3429,-8.0777,-87.8532,-86.9364
0.013234656799013233,5.4301,3.7349,5.6569,-2.7757,-109.0089,-91.615
0.014068073474014066,15.3665,2.2019,6.2402,12.1287,-131.916,-114.5311
0.018235156849018233,10.4116,0.0,3.4478,-7.5307,-69.7428,-62.0244
0.020735406874020732,8.2183,4.3886,5.4961,-4.9551,-104.9275,-109.8827
0.0009000900090008999,10.425,0.0,4.9645,-2.1025,-97.0474,-60.6
0.004233756709004233,13.2721,1.8558,6.1094,11.9803,-130.1516,-108.9688
0.0006167283395006166,9.0288,4.2037,5.9588,10.4825,-123.368,-112.8854
0.0017335066840017336,8.5847,1.3631,5.2322,7.7095,-100.7779,-65.633
0.0040670733740040665,7.7675,0.6247,2.7439,6.5086,-57.8912,-51.3826
0.002983631696502984,8.5506,2.2288,4.0386,-6.0821,-87.2712,-93.3533
0.003817048371503817,6.762,1.1718,3.798,-11.3746,-79.3052,-80.6726
0.00615061506150615,4.7849,2.4225,3.8352,2.1958,-76.6519,-66.1698
0.005817248391505816,6.3594,1.7006,3.5725,-1.2769,-66.8035,-68.0804
0.007567423409007566,7.9069,2.8356,4.4601,8.517,-94.8375,-86.3205
0.0010667733440010666,13.5117,0.5995,4.2501,7.8965,-96.8185,-67.6169
0.00115011501150115,12.7824,4.5505,6.8138,11.7333,-153.4767,-127.9623
0.0012334566790012335,7.3428,7.923,8.961,-5.0339,-178.6437,-161.5263
0.0008167483415008167,9.1952,3.0438,5.5297,-5.6327,-118.1508,-116.4561
0.0008167483415008167,8.5187,0.0,3.9104,-16.7145,-73.0985,-75.609
0.007817448411507817,16.3115,3.0555,7.3947,30.2458,-150.0222,-96.2299
0.007900790079007899,7.3499,3.089,5.3342,-5.9989,-100.996,-95.3825
0.008234156749008233,42.2318,3.134,18.2903,42.513,-369.3645,-237.5344
0.009067573424009066,7.5429,2.6813,4.8895,-3.3218,-89.926,-93.2478
0.0099009900990099,5.4184,0.0,1.9647,-6.9303,-39.2533,-34.201
0.0099009900990099,11.5186,1.8664,6.0727,8.4058,-134.4728,-89.739
0.0005333866720005334,7.9206,2.0737,3.9058,3.1084,-80.8947,-77.7863
0.00115011501150115,10.7872,1.8011,6.7464,-5.1401,-131.1618,-110.2521
0.0007000700070007,8.7652,2.7305,5.4398,0.1731,-109.9092,-101.2559
0.0009834316765009834,5.5452,0.0,0.8639,-1.1836,-17.9337,-19.1173
0.0039003900390038996,7.1201,0.5338,2.4227,0.6193,-51.4327,-41.2907
0.0012334566790012335,16.3869,4.7682,9.0392,-6.6282,-188.4645,-189.3004
0.0249024902490249,8.1789,0.0,2.637,-3.6168,-52.583,-55.1322
0.9999999999999999,23.1771,12.2282,17.8889,-34.1585,-377.8668,-384.3965
0.0099009900990099,4.6107,0.8641,1.769,9.6728,-39.8254,-30.1525
0.0174017401740174,17.4735,6.4647,11.1751,-0.6627,-241.9431,-225.5101
0.0020668733540020667,7.3926,2.8382,3.6512,-1.6269,-78.9997,-80.6266
0.0249024902490249,8.8993,1.0242,5.1278,-8.4072,-101.726,-85.0918
0.025735906924025734,28.0619,3.4593,12.1183,-10.0764,-268.2353,-224.6017
0.002566923359002567,7.2987,4.9991,7.026,-10.431,-139.8708,-139.0452
0.0027336066940027333,9.6171,0.0,3.8783,13.0613,-84.8795,-31.7711
0.005483881721505483,9.9611,1.3211,3.5392,-7.2972,-77.2965,-84.5937
0.0069006900690069,9.5992,1.8667,3.2827,-5.3077,-75.6722,-66.4636
0.00765076507650765,7.431,0.0,1.6966,-1.0145,-36.5887,-32.9261
0.00765076507650765,9.7723,1.8774,3.3967,-5.2236,-78.026,-64.7962
0.008234156749008233,4.7548,2.0882,2.9398,-8.4405,-69.2823,-77.7228
0.008234156749008233,9.71,0.8325,3.0298,-2.4017,-65.698,-68.0997
0.009067573424009066,12.0387,0.5866,5.0167,-2.6609,-109.1411,-87.7175
0.009067573424009066,9.2436,0.7297,3.3516,-9.4585,-69.2059,-78.6645
0.009067573424009066,16.6715,3.4627,8.5923,8.957,-176.0106,-157.554
0.009067573424009066,4.5978,6.2898,5.5128,6.6989,-117.401,-106.5234
0.0019001900190018998,3.7603,1.6889,3.3551,-9.5957,-59.1535,-65.6026
0.0006000600060005999,9.4107,1.8294,4.9585,-5.1784,-104.7061,-97.7575
0.0016501650165016502,7.1664,3.8763,6.4653,-8.2496,-126.3155,-120.0992
0.0017335066840017336,7.4329,3.1767,5.2935,-7.0688,-102.026,-94.8307
0.0017335066840017336,7.3585,0.6202,3.7001,-7.3742,-65.63,-56.3764
0.03156982364903157,24.1498,4.287,11.4774,20.7933,-255.693,-192.7276
0.06573990732406573,12.9019,0.0,5.6524,-4.9438,-111.8553,-81.4738
0.0010667733440010666,6.9304,1.8828,4.2497,-2.1725,-88.6746,-80.9659
0.004567123379004566,12.7561,2.1812,5.2589,4.891,-120.1544,-115.2634
0.0324032403240324,8.0371,0.0,2.5379,-11.0007,-50.7898,-49.6191
0.0040670733740040665,7.0949,0.0,1.6288,-5.5368,-35.1531,-36.3817
0.0010667733440010666,5.3026,1.8327,2.6396,-5.6252,-58.0937,-63.7189
0.0010667733440010666,6.0028,3.1825,5.1545,-1.2652,-104.9744,-89.2701
0.0012334566790012335,6.2259,0.94,2.8583,-3.2624,-61.164,-44.5184
0.0013167983465013167,11.0527,2.695,6.2967,-15.3188,-127.056,-120.0378
0.0015668233490015668,3.7414,2.6156,3.1853,-9.3345,-59.7555,-69.0899
0.0012334566790012335,13.2162,2.3361,5.8378,11.1654,-123.2167,-101.4803
0.0010667733440010666,10.7292,4.609,6.9167,-5.2339,-150.5285,-145.7021
0.0019835316865019835,11.8248,10.2512,12.216,23.5354,-249.0266,-210.9447
0.0019835316865019835,7.9874,2.3689,5.4455,1.1767,-107.2942,-90.6519
0.0019835316865019835,20.9617,4.5181,11.4418,-8.6872,-225.5716,-212.0676
0.0029002900290029,16.6936,1.2731,3.3682,-25.2729,-76.69,-101.963
0.002983631696502984,9.3572,1.9063,3.7234,-1.336,-81.3919,-82.7279
0.0034003400340034003,10.0399,4.7735,8.1616,-10.5936,-160.6139,-161.4007
0.0034003400340034003,6.1025,0.7202,3.0024,-8.909,-59.4885,-61.2973
0.000575057505750575,8.8731,3.8102,6.5261,-5.9496,-133.6511,-123.7496
0.0007334066740007333,2.9346,2.6124,3.0237,-2.6847,-56.7191,-59.4039
0.0008167483415008167,8.8066,3.9639,6.3392,-3.9912,-129.6707,-125.3739
0.00265026502650265,9.7119,0.0,3.8255,2.9323,-80.4964,-77.5641
0.00265026502650265,9.6689,5.8112,9.0163,-12.8506,-174.1032,-168.3737
0.0009000900090008999,11.6543,3.8425,7.4866,-8.9348,-152.2081,-144.5543
0.0008167483415008167,9.6818,0.7458,4.6708,-5.9392,-97.6079,-82.1863
0.00265026502650265,7.8262,3.743,4.4928,-0.919,-92.6406,-93.5596
0.002233556689002233,25.4957,2.708,11.4926,39.5984,-249.8467,-180.2557
0.00465046504650465,18.1546,2.7799,9.4246,-9.7194,-208.4729,-174.3348
0.002816948361502817,7.8457,0.0,2.9197,-5.1204,-59.7763,-42.085
0.0018168483515018166,11.6137,2.0878,4.6156,4.0123,-104.1664,-100.1542
0.0020668733540020667,10.7009,4.6496,8.184,16.0723,-167.595,-142.4885
0.004483781711504483,4.1231,2.5727,3.185,6.2281,-66.9803,-60.7522
0.004483781711504483,8.8048,0.7714,4.0927,3.8315,-83.8956,-77.6689
0.0013167983465013167,8.6215,0.0,2.9362,-9.6715,-57.0596,-51.9671
0.0009834316765009834,8.8637,2.0648,5.1027,-2.5646,-105.4824,-93.1403
0.0015668233490015668,11.7206,1.2723,6.2422,-4.0935,-118.7017,-92.0914
0.0009000900090008999,6.1614,2.3479,4.5112,-0.4213,-89.4164,-70.9814
0.0005667233390005666,7.1641,3.8603,5.6905,1.5692,-118.412,-103.6677
0.0009834316765009834,3.1931,1.6624,2.4427,0.2504,-47.2787,-47.0283
0.003483681701503483,9.4156,1.1411,3.5259,-10.2487,-69.1547,-79.4034
0.0039003900390038996,11.8936,1.8729,6.9012,-2.9462,-132.3092,-111.3266
0.007734106744007733,9.6536,0.6299,3.8857,-1.7032,-77.9188,-75.2724
0.006483981731506484,6.6185,0.0,1.8644,-5.4128,-35.9102,-40.3091
0.0015668233490015668,4.6933,0.0,1.6582,-0.8393,-30.2625,-31.1019
0.010734406774010732,8.9088,0.0,3.7459,2.3967,-78.6198,-52.6445
