Y,sdc,sdx,sa,dga,dgp,dgtot
0.7891156462585034,5.1627,1.4517,2.5209,-14.6539,-46.6705,-58.5237
0.3895238095238095,6.4804,0.6223,2.3413,-14.9184,-47.8028,-62.7212
0.006802721088435375,10.0292,0.5998,4.1772,-12.6293,-78.9037,-80.5108
0.3061224489795918,12.0512,1.6165,6.0751,-6.843,-131.3574,-127.5083
0.030000000000000002,11.3141,0.6313,5.1322,-11.5355,-100.7893,-90.4218
0.05591836734693878,11.4556,0.6291,5.2617,-12.6443,-103.4825,-92.9769
0.018707482993197282,11.9485,0.645,5.3439,-11.6477,-104.8424,-92.5215
0.0,9.2338,0.9486,3.9345,-15.9465,-82.9673,-98.9138
0.0,11.8737,0.9111,3.4699,-0.5157,-79.4312,-79.9469
0.0,5.6001,2.8815,3.6413,-25.3938,-76.344,-101.7378
0.5498639455782313,9.0987,1.7674,4.8173,-13.5188,-97.2208,-99.3172
0.2977551020408163,7.968,0.6142,3.0348,-3.0626,-65.7279,-63.7937
0.013605442176870746,12.7777,0.974,5.4016,-1.9521,-115.5539,-89.1567
0.0,12.0818,0.9829,4.5982,-0.5253,-98.5201,-77.5589
0.02775510204081633,9.1305,0.6722,4.6333,-11.0759,-88.2448,-90.0587
0.04081632653061225,11.3523,2.0507,5.9633,-1.1833,-120.6836,-121.2363
0.0,8.3245,0.7543,4.0359,-16.9171,-80.0316,-84.8787
0.12843537414965986,3.3655,3.6527,4.0266,-11.0105,-73.488,-77.7895
0.23823129251700684,11.7823,1.3822,4.0979,-13.1705,-87.1969,-96.3698
0.0816326530612245,13.6873,1.783,6.7267,-13.9968,-126.1577,-125.2771
0.22448979591836735,10.7858,2.1008,4.5015,-5.9091,-94.4955,-97.1698
0.32054421768707475,14.414,1.5461,5.4031,-15.9751,-115.2525,-120.6219
0.25850340136054417,4.9609,1.6518,3.0647,-8.2878,-57.5824,-60.9608
0.0,10.3686,0.9326,4.3421,-10.2011,-94.1406,-92.756
0.0,8.6159,1.0626,4.0747,-9.6126,-90.5178,-90.2428
0.0,9.6775,1.9651,5.1912,-8.7513,-110.2824,-105.7612
0.027210884353741496,9.0439,0.9881,3.8083,-9.3515,-83.444,-81.6437
0.0,9.9399,1.8367,5.1763,-10.1262,-109.6944,-109.498
0.5170068027210883,12.5432,0.6127,2.7577,-9.0319,-61.6409,-70.6728
0.12503401360544217,17.569,0.0,7.457,-7.3066,-154.7739,-126.5279
0.03401360544217687,7.2675,0.0,1.6833,-6.0166,-32.7664,-38.7829
0.10625850340136056,11.4485,0.6,5.0851,-11.4826,-103.2784,-97.7015
0.0,11.0455,1.8462,5.4922,-23.5367,-108.6499,-107.7485
1.0,9.5411,0.7612,4.1571,-19.0499,-82.205,-90.2413
0.07571428571428572,11.5195,0.5896,5.017,-12.587,-98.5566,-97.1234
0.057687074829931975,11.6118,0.595,5.0878,-12.5869,-99.6866,-96.8318
0.0,11.7219,0.888,4.5641,-1.8279,-97.9706,-89.2907
0.0,12.2528,0.9833,5.1378,-2.1433,-109.9494,-96.9414
0.0,12.761,0.9436,5.1438,-1.0256,-110.4518,-96.5588
0.0,12.0868,0.8755,4.2818,-2.2561,-91.6579,-83.4691
0.0,12.3306,0.9246,4.8385,-2.5595,-103.2077,-91.2667
0.027210884353741496,12.0052,0.9701,4.9823,-2.1409,-106.644,-95.0272
0.0,12.2532,0.9994,5.184,-2.9408,-112.2508,-101.6855
0.0,12.0553,0.9549,4.8707,-3.6786,-103.8375,-92.6038
0.0,12.1387,0.9469,5.0543,-2.1471,-108.1813,-95.9747
0.0,4.1122,1.8573,3.435,-14.7941,-65.007,-83.1603
0.0,12.5685,0.0,5.0894,-18.4416,-105.5065,-86.4935
0.20408163265306123,11.7586,1.3499,4.9388,1.9725,-97.8301,-84.4716
0.03619047619047619,9.0347,3.1897,6.6343,-12.8887,-123.3561,-129.9006
0.054421768707483,10.9521,1.5027,4.779,-0.2634,-94.5669,-83.9432
0.15870748299319726,10.1742,0.0,4.4001,-13.2478,-83.5345,-71.3257
0.0,11.5692,1.5983,5.8678,-6.2562,-117.7528,-114.3009
0.31278911564625844,12.3423,1.2449,5.4672,0.1425,-120.1752,-103.2064
0.0,11.7772,0.8963,4.5336,-1.5754,-96.4805,-97.3676
0.03741496598639456,12.6562,0.8917,5.1398,-1.8844,-109.7552,-103.4649
0.0,11.7239,0.8696,4.4977,-1.5745,-95.6058,-96.552
0.0,11.899,0.8636,4.5205,-1.57,-96.3521,-97.2878
0.061224489795918366,12.4393,0.9416,5.1303,-1.886,-109.2862,-106.4681
0.03401360544217687,11.4808,0.9183,4.4676,-2.6691,-95.4098,-97.4074
0.02040816326530612,11.2978,0.8877,4.5032,-2.6767,-95.598,-97.6716
0.0,11.2709,0.9595,4.5049,-2.6749,-95.6064,-97.6838
0.37414965986394555,11.54,2.6606,4.5997,9.5203,-100.4685,-90.9482
0.006802721088435375,8.6257,0.9164,3.2439,-15.6393,-68.282,-80.5068
0.0,8.8371,0.9745,3.6127,-22.1825,-72.461,-91.377
0.01768707482993197,9.1495,1.0119,3.837,-13.5728,-84.1703,-86.5388
0.006802721088435375,9.2343,0.947,3.8767,-15.9557,-81.7421,-94.6318
0.027210884353741496,8.3287,0.9452,3.1608,-15.6379,-66.3939,-77.6701
0.1360544217687075,9.7439,1.0046,4.1032,-13.571,-89.8885,-89.568
0.0,9.5974,0.9437,4.0395,-13.5721,-88.7077,-88.645
0.0,8.9661,0.9166,3.0915,-16.1719,-64.052,-76.6544
0.0,10.2998,0.918,4.0562,-15.3484,-85.7048,-91.4202
0.013605442176870746,9.4236,0.9315,3.6255,-16.4889,-75.7841,-85.8426
0.013605442176870746,8.9668,0.9247,3.0515,-16.1817,-63.2249,-75.8688
0.0,8.6405,0.9137,3.3648,-16.4316,-71.8439,-82.5281
0.054421768707483,9.4726,3.735,5.654,2.1764,-115.7102,-115.1544
0.21768707482993196,9.5034,3.7622,5.8967,3.7217,-121.0925,-118.4689
0.11564625850340135,9.4258,3.7039,5.6392,2.1761,-115.2349,-114.6846
0.061224489795918366,9.1331,2.207,5.1139,-19.0215,-98.2914,-111.5227
0.04163265306122449,12.6934,0.5321,4.5805,-7.9698,-103.4305,-90.1136
1.0,11.2761,0.5041,3.372,-10.4759,-73.6087,-73.9476
0.02884353741496599,8.7387,3.0844,6.8126,-14.5386,-133.2052,-126.3711
0.030000000000000002,11.7197,0.0,4.4695,-6.5147,-91.7673,-85.7472
0.629251700680272,9.7854,1.5136,5.41,-16.833,-95.3023,-107.6277
0.02040816326530612,10.2992,2.9957,6.6699,5.8741,-129.2548,-94.5898
0.8165306122448979,9.8277,2.1958,5.6494,-4.8013,-104.3712,-84.0006
0.0,10.7301,2.7471,6.2029,3.0603,-130.0713,-113.6428
0.0,9.7621,2.5487,6.1195,3.6,-127.3251,-114.2519
0.0,11.0205,2.7401,6.4269,4.6103,-135.5218,-117.7743
0.7606802721088435,6.6674,0.0,2.8986,-22.7776,-55.5959,-72.7458
0.0,7.2407,3.2481,5.3948,-7.6194,-102.8242,-103.3106
0.12244897959183673,13.8856,3.2712,7.7809,-5.092,-160.7437,-158.5127
1.0,5.0216,0.739,1.9888,-14.362,-40.3582,-54.7281
0.48299319727891155,5.8234,0.8288,2.5477,-13.668,-51.7926,-65.4429
0.030612244897959186,13.2102,2.4415,7.2119,3.0401,-149.6207,-121.0986
0.0,9.2457,2.6665,5.727,-3.3454,-116.7435,-109.044
0.0,12.3372,2.3265,6.2447,-5.4604,-133.5968,-139.0572
0.03401360544217687,11.9005,2.2235,5.9475,-4.6715,-126.288,-130.9595
0.0,12.7463,0.9168,5.1566,-0.0659,-110.8024,-98.8445
0.0,5.9664,3.0443,5.2928,-5.5853,-95.5275,-92.0764
0.0,11.8737,0.6573,6.0792,-18.3078,-115.8163,-116.0024
0.0,11.476,1.8105,5.9679,-8.1256,-126.2571,-111.3422
0.32312925170068024,10.8246,0.5533,4.671,1.3834,-94.9222,-88.2577
0.0,8.7713,0.9476,2.7141,-15.3634,-61.6086,-72.9478
0.06523809523809523,10.2996,0.5706,4.6466,4.0831,-93.1126,-65.3055
0.32653061224489793,13.4279,0.0,5.3305,2.8164,-113.5576,-76.3473
1.0,14.3904,0.0,5.3968,-0.3253,-110.7027,-80.7061
0.6802721088435374,12.6292,0.0,4.9481,-5.7965,-97.5261,-78.4776
1.0,7.1011,0.5985,3.6003,-10.1211,-71.3515,-68.9108
0.047619047619047616,6.4983,2.2731,3.5535,-10.0239,-74.4553,-84.4791
0.05251700680272109,6.5212,2.3621,3.5387,-10.0199,-74.187,-84.2069
0.2380952380952381,13.7594,0.0,3.435,-10.2364,-73.5783,-60.8621
0.21544217687074832,7.7342,2.5184,5.4957,-10.9921,-100.8422,-106.0914
0.013605442176870746,9.6001,0.8864,3.6467,-18.467,-73.6318,-72.2856
0.2905442176870748,13.4783,0.6991,3.6978,-4.8623,-80.5651,-76.2073
0.25442176870748295,8.5896,1.879,4.5173,-11.227,-95.8354,-96.4424
0.0,8.1385,3.7559,5.0778,-13.7317,-102.3615,-111.948
0.0,10.3209,1.5405,4.7145,-13.8103,-97.2505,-104.8794
0.039863945578231294,11.6854,1.636,5.3079,-11.5921,-107.7259,-104.1964
0.12503401360544217,7.1532,1.8918,3.4668,-9.8216,-72.6105,-82.4321
0.0,7.5571,1.0222,3.6321,-9.052,-73.728,-83.9792
0.43197278911564624,5.3026,1.8327,2.6396,-5.6252,-58.0937,-63.7189
0.04081632653061225,5.8674,1.6829,2.3593,-7.803,-50.8406,-58.6435
0.16693877551020408,6.8246,2.9645,3.8625,-10.5211,-75.7405,-86.2616
0.03401360544217687,10.5313,0.701,3.5263,-0.3319,-79.8692,-80.2011
0.11054421768707484,6.6904,0.8709,3.3876,-5.3828,-66.0567,-61.546
0.052176870748299325,6.0975,1.2154,3.3261,-7.9914,-63.1457,-63.5305
0.11904761904761904,6.8303,0.8787,3.4581,-5.1236,-67.9416,-63.2714
0.03401360544217687,6.136,1.4066,3.2804,-6.8728,-62.4401,-61.787
1.0,12.2073,0.968,5.5657,-20.5178,-107.2232,-101.2737
0.1836734693877551,10.2168,2.236,5.7493,-16.8797,-111.4931,-123.2677
0.8359863945578231,9.0362,0.7455,3.4607,-10.2149,-72.6447,-77.958
1.0,9.7309,0.5277,3.8205,-11.3349,-78.7156,-85.7672
0.0,6.1153,1.139,4.0304,-11.6936,-82.8533,-79.2007
0.6598639455782312,13.8083,0.0,3.5899,-5.2264,-81.1286,-66.9985
0.91156462585034,13.3094,1.0013,5.8347,-16.0586,-117.1569,-107.755
1.0,10.8651,0.8659,4.1723,-4.6274,-90.4643,-72.1675
0.18707482993197277,9.2042,1.1149,3.2781,-3.1108,-72.5505,-67.7412
0.027210884353741496,10.3148,0.8201,4.3345,-27.4366,-86.1453,-109.377
0.027210884353741496,6.3352,2.2264,3.3486,-18.6894,-66.9104,-75.3571
0.0,10.8283,0.9354,4.1329,-0.2298,-87.4146,-76.4091
0.03401360544217687,9.1012,0.9849,3.9719,-15.4635,-81.457,-90.4762
0.0,7.8642,1.0179,3.6135,-10.7561,-80.4999,-85.3552
0.0,10.1344,1.9961,5.1178,-8.7704,-108.8875,-103.9879
0.0,9.4027,2.0925,4.9592,-9.8792,-105.3168,-102.6556
0.0,11.6856,1.0414,5.2775,-6.4869,-118.1823,-101.13
0.0,9.4219,0.9434,2.9399,-8.6544,-71.7614,-80.0801
0.14285714285714285,12.8952,1.4887,5.1757,-3.7063,-107.279,-105.4311
0.013605442176870746,13.2125,0.9905,5.41,-0.8429,-115.8621,-88.3026
0.046054421768707485,17.6093,0.8128,5.9456,-11.3913,-124.394,-122.583
0.0,13.0558,0.9131,4.5603,-25.4044,-91.2523,-100.383
0.006802721088435375,2.4723,2.3633,2.2517,-6.1579,-42.5421,-48.7001
1.0,13.6351,2.32,6.9021,-17.1515,-138.9819,-139.9977
0.0,12.6589,1.7343,5.3757,-6.2518,-108.8517,-94.6816
0.18503401360544217,12.3809,1.656,7.3522,-12.6674,-136.565,-124.247
0.20408163265306123,10.049,2.8376,5.2773,0.5287,-110.7273,-108.7031
0.2925170068027211,9.3896,2.9773,6.3561,-5.7849,-126.2704,-118.8546
0.42857142857142855,8.8569,2.3786,5.6973,-6.8088,-111.9921,-105.552
1.0,5.316,0.9243,2.2853,-14.5002,-46.0349,-55.151
1.0,6.4164,0.8212,2.9221,-13.8209,-59.6128,-68.4212
0.0,10.196,1.0173,4.3546,-4.0637,-86.7758,-83.0752
0.027210884353741496,12.8909,1.4738,5.8011,1.893,-116.502,-102.5486
0.5578231292517006,12.0798,0.6211,5.1061,-4.8844,-110.966,-90.8702
1.0,11.2128,0.5734,4.8599,-5.9957,-105.2838,-88.9366
0.0,9.4636,1.4621,5.1661,3.5923,-100.0792,-88.4052
1.0,4.7641,0.0,1.9565,-11.6766,-40.356,-44.0608
0.6904761904761905,12.233,3.5004,5.1828,-14.7392,-107.675,-122.4595
0.1360544217687075,4.704,2.9229,4.3195,-18.2456,-81.2322,-97.7951
0.14285714285714285,9.002,1.7747,4.8511,0.023,-97.5909,-86.0298
1.0,8.2778,0.4871,2.598,-6.7648,-55.6231,-62.3878
1.0,8.0733,0.5024,2.5467,-6.768,-54.4826,-61.2506
0.14285714285714285,12.8716,1.3965,6.5548,-9.3106,-124.4676,-106.3154
0.6870748299319728,13.8725,1.3972,5.8295,-8.4057,-127.0664,-126.2691
0.2857142857142857,6.3523,1.4115,3.7719,-15.4148,-67.4105,-77.9019
1.0,12.1338,0.6134,5.3443,-19.0551,-105.7536,-99.4167
0.0,6.7342,0.9395,2.3877,-6.2808,-54.5708,-60.8516
0.0,6.1193,2.3732,4.1233,-6.2489,-80.301,-75.8244
0.0,13.5622,0.4779,6.1691,-13.0746,-121.5503,-125.1696
0.11850340136054424,12.4217,0.7555,4.2989,-21.3407,-86.6579,-89.7228
1.0,10.5896,0.0,3.9285,-12.0043,-77.6024,-62.84
0.0,9.104,1.4761,4.8407,5.6149,-97.1148,-78.1306
0.013605442176870746,8.3415,0.8411,4.2882,-4.4063,-92.5264,-82.9602
0.17129251700680273,4.6053,0.9027,2.4024,-8.694,-53.3619,-58.1834
0.7974829931972789,7.261,0.0,2.6412,-4.3683,-55.2257,-54.5104
0.02156462585034014,8.5722,1.7286,4.5171,-9.3354,-93.8675,-85.0901
0.42857142857142855,9.8372,1.5589,4.1345,-13.6347,-87.4787,-101.1134
0.0,7.2711,0.9863,2.3754,-7.9004,-55.4409,-63.3413
0.0,7.4524,0.9692,2.4147,-7.8981,-56.3183,-64.2164
0.8763945578231292,13.64,1.0743,7.0089,-4.3146,-135.6614,-107.615
0.17006802721088435,9.6455,1.0028,3.8254,-5.0663,-78.7635,-83.8298
0.047619047619047616,9.5842,1.0293,4.5267,-6.2586,-86.5968,-85.3931
0.47619047619047616,9.5075,1.0237,4.4632,-6.2616,-85.2538,-82.8959
0.19972789115646258,8.644,0.7976,4.3485,-9.3454,-83.0179,-73.1898
0.04081632653061225,9.6028,3.0684,5.0647,-1.381,-106.4722,-107.8532
0.08843537414965986,10.668,4.1023,5.8683,-13.2206,-116.6191,-131.7504
0.06802721088435375,9.9067,0.0,4.9347,-25.0534,-98.23,-94.5292
0.03741496598639456,8.323,1.8063,4.7636,-5.5059,-95.7481,-90.1747
0.2517006802721088,9.701,1.5341,3.4945,-13.5795,-77.4402,-91.0197
0.11850340136054424,4.0595,1.5079,2.4392,-13.8364,-43.9203,-58.0115
0.0,12.2138,0.9434,4.8166,-3.056,-105.9309,-94.403
0.3605442176870748,11.2289,3.6452,5.7886,-8.2824,-118.447,-128.6102
0.0,9.8905,3.7865,6.0217,1.5953,-123.4247,-123.1124
0.2789115646258503,10.8521,1.6172,5.3326,-13.9558,-108.5416,-114.3708
0.31972789115646255,11.9763,2.7347,6.3462,-10.65,-130.9951,-134.0363
1.0,5.1525,2.2858,3.5257,-5.3934,-65.2739,-61.1987
0.09523809523809523,15.8637,0.6034,8.2207,-17.5879,-159.9578,-125.0761
1.0,12.813,0.0,5.2916,-15.4179,-104.7334,-82.3839
0.5199319727891156,12.3266,0.0,5.1709,-16.4182,-101.6583,-82.0058
1.0,12.6285,1.4556,5.9478,-20.476,-113.4837,-108.1835
0.0,7.8723,1.2908,4.0173,-13.2104,-79.048,-92.2584
0.0,11.2403,1.1961,5.6141,-9.8024,-109.0099,-101.6356
0.03401360544217687,11.1005,1.5674,5.4362,-5.6091,-110.8562,-112.7144
0.0,4.8385,2.3021,3.2367,-14.7075,-61.8855,-76.593
0.21768707482993196,4.6895,3.9296,4.5327,-10.6033,-82.8414,-88.5754
0.6530612244897959,9.6827,0.0,4.3266,-15.8345,-77.5987,-60.7394
0.16666666666666666,10.1708,3.7677,5.4319,-8.2339,-113.3972,-123.1009
0.0,9.5252,0.945,2.6601,-10.8206,-63.8705,-74.6911
0.7074829931972788,12.9943,1.3362,6.1706,-13.0696,-124.3873,-108.4752
0.0,5.9,2.1927,3.768,-6.29,-77.6012,-79.1751
0.2380952380952381,7.5805,0.5199,2.5411,-4.7621,-51.4103,-56.1724
0.14965986394557823,9.3569,1.8273,4.5743,-0.3045,-91.9171,-92.2216
0.16326530612244897,11.9027,1.5752,5.846,-14.8528,-116.5765,-113.4051
0.09544217687074831,16.7579,0.0,6.3279,-17.0768,-134.8096,-119.7561
0.31292517006802717,7.651,0.8448,3.0135,-16.0816,-59.3668,-74.1152
0.0,11.2517,2.6189,6.2706,-5.9376,-128.8811,-127.7412
0.6443537414965986,10.4748,1.7153,5.2431,-10.0348,-100.2375,-99.2949
0.027210884353741496,13.3642,0.8919,6.0593,-17.6265,-118.8503,-122.5381
0.0,12.6395,0.9066,5.7992,-17.5623,-115.3789,-119.5666
0.08843537414965986,13.7857,0.6192,6.1252,-17.6225,-119.8755,-123.665
0.027210884353741496,13.4071,0.6578,6.0575,-23.3185,-115.5399,-125.3642
0.0,4.3161,0.6893,1.3173,-13.9959,-25.7943,-39.7902
0.07482993197278912,10.3012,0.0,3.6038,-13.7046,-72.7507,-61.5176
0.8231292517006802,13.6894,1.1894,5.849,-11.4788,-115.2652,-115.609
0.21006802721088436,9.5786,1.9581,5.683,-17.1268,-107.9071,-115.6496
0.1360544217687075,14.4126,1.262,6.2917,-18.9091,-128.0037,-138.4372
0.015306122448979591,9.1505,0.6307,3.226,1.1448,-69.773,-59.9578
0.3365986394557823,9.3132,2.0626,5.2598,-8.9016,-100.0345,-105.1081
0.006802721088435375,7.2928,2.3333,4.6019,-7.231,-89.0439,-91.3927
0.0,7.0329,2.651,4.8369,-6.4906,-96.2305,-99.4713
0.038571428571428576,6.4062,2.4792,4.6054,-4.9633,-91.7815,-95.6347
0.20408163265306123,9.9711,2.8966,6.6703,-11.2021,-130.613,-130.0319
0.11564625850340135,14.3633,1.5001,7.962,-12.4124,-156.5676,-126.1719
0.399047619047619,22.0698,10.1515,15.0728,-15.8417,-288.8871,-304.7288
0.21768707482993196,11.7697,3.1766,5.7278,-5.4421,-121.9907,-121.7309
1.0,5.6446,0.0,1.3383,-14.4575,-29.3666,-38.189
0.0,16.291,1.9211,8.1786,-11.4972,-167.9176,-143.9188
0.39455782312925164,5.2881,0.0,0.9234,-12.5237,-20.4707,-31.2972
0.16693877551020408,15.3897,0.7301,6.8886,-16.5207,-134.3775,-123.2827
0.054421768707483,14.3583,0.6245,6.0858,2.7884,-121.6579,-107.8443
1.0,7.3152,0.7017,2.7937,-4.3446,-57.2259,-61.5705
0.48299319727891155,9.6893,1.5313,4.9054,-17.8821,-96.8821,-109.4924
0.022517006802721087,5.2034,3.8886,4.7129,-5.1917,-97.245,-97.6838
0.0,0.0,8.1214,5.8582,-3.1937,-103.7101,-101.1609
0.2857142857142857,2.8009,4.6106,4.1111,-9.2861,-79.1564,-88.0867
0.07482993197278912,14.1039,2.1904,6.3285,-15.0336,-126.5855,-141.6191
0.013605442176870746,12.493,1.3589,5.7564,3.0684,-111.4293,-97.2824
0.0,15.1886,1.5114,7.0341,6.8019,-144.4864,-105.4099
0.08020408163265305,5.1101,1.3805,2.918,-11.6176,-57.0916,-63.0329
0.16326530612244897,11.0875,3.036,4.8259,-10.085,-99.2051,-111.5269
0.45578231292517,11.2277,3.0881,5.3382,-4.8516,-113.2458,-116.0753
0.7959183673469388,12.6475,2.0565,7.0744,-13.8131,-143.454,-138.6442
0.0,4.06,0.9163,1.9155,-9.0912,-35.4174,-35.0869
0.256734693877551,10.6073,0.0,3.8746,-7.4621,-85.9284,-75.2622
0.054149659863945585,11.7052,0.5144,4.6765,-11.3543,-94.8125,-90.2338
1.0,7.8144,0.0,2.757,-11.7345,-56.9061,-48.6339
1.0,7.6304,0.0,2.7677,-11.734,-57.0071,-48.4391
0.013605442176870746,13.4906,2.3429,7.9486,-8.6126,-152.0664,-136.4931
0.26530612244897955,13.2176,1.0216,6.766,-27.074,-133.0624,-132.9206
0.017006802721088437,7.4063,2.0342,4.0408,-13.1387,-80.1926,-93.3314
0.00795918367346939,7.9159,1.6504,3.6841,-15.0639,-80.1785,-95.2425
0.0,8.1023,0.946,3.5171,-15.772,-74.5982,-87.3214
0.0,6.5561,1.2499,4.0534,-12.7852,-74.1029,-77.4661
0.018707482993197282,7.7394,0.0,2.5263,-10.8899,-52.4533,-50.1627
0.03360544217687075,5.2194,1.9578,3.0386,-9.3,-64.1002,-70.5908
1.0,17.8805,0.0,4.909,-1.176,-102.6679,-86.1413
1.0,12.3969,1.5057,6.7937,-16.6183,-122.2516,-125.7939
0.16693877551020408,9.9382,2.0044,6.2291,-15.6991,-108.5177,-121.4436
0.046054421768707485,11.4696,4.8805,8.7074,-6.0281,-169.1409,-150.8623
0.12503401360544217,11.2222,5.068,8.8252,-4.4957,-172.8537,-153.9465
0.8359863945578231,12.4617,4.5869,8.6725,-2.8171,-168.5294,-147.3247
1.0,14.7014,0.0,6.5615,-6.5468,-130.3408,-95.2521
0.5859183673469387,14.7935,0.8173,7.1439,-5.4946,-143.6127,-111.3555
1.0,12.2024,1.5708,5.0737,-3.9066,-112.9681,-103.5647
0.42904761904761896,7.865,3.1626,5.3589,-10.9613,-101.0836,-100.6688
0.06802721088435375,9.425,1.042,3.7725,-6.9555,-74.2758,-81.2313
0.10054421768707483,2.1229,1.5059,1.7286,-7.9914,-30.8115,-38.6962
0.11530612244897959,3.7145,1.5213,2.5252,-6.1909,-47.6657,-53.7894
0.0,10.0071,1.977,5.6241,-9.9186,-112.2851,-110.1893
0.0,7.0088,0.0,3.3645,-14.2043,-72.5339,-77.4269
0.006802721088435375,11.7968,0.9199,5.0879,-2.7193,-105.388,-102.7524
0.0,9.4113,3.1695,5.8639,-9.3765,-123.1011,-129.6292
0.0,9.1009,3.445,5.8355,-9.3754,-122.2807,-128.604
0.4149659863945578,4.9736,1.4673,2.6869,-14.7451,-52.1886,-66.9337
0.7428571428571428,8.7923,1.4754,4.5598,-11.4619,-95.2643,-95.7741
0.0,6.8874,1.5345,4.7281,-5.9161,-93.722,-81.7713
0.2697959183673469,10.3563,1.3077,4.7602,-13.7555,-89.5995,-98.0669
0.49564625850340127,10.7864,0.7471,4.6389,-15.2351,-87.5031,-92.9073
0.18591836734693876,15.0479,1.2084,6.2115,-19.4625,-126.7066,-138.4621
0.0,13.2161,1.5064,5.6963,-0.2944,-114.6145,-103.1026
0.0,7.5031,2.6045,5.3532,-11.1792,-108.654,-101.5231
0.11530612244897959,15.4134,0.7764,7.8031,-2.6614,-154.9899,-100.3736
0.6144897959183673,10.0712,2.7144,5.9158,0.2343,-123.7873,-105.3927
