half-life,sdc,sdx,sa,dga,dgp,dgtot
0.9931972789115646,5.7452,0.7036,2.6212,-7.5953,-59.825,-66.9481
0.17687074829931973,11.3607,3.7581,5.8779,-8.2843,-120.6749,-129.7652
0.10625850340136056,13.3299,1.6275,6.729,-11.9223,-139.8447,-136.353
0.32653061224489793,10.0584,1.5679,4.5923,-9.2971,-91.7128,-90.8306
0.38095238095238093,12.6718,1.3544,6.2653,-6.8182,-135.2627,-129.3611
0.025578231292517007,10.0575,0.8934,5.2759,-10.563,-100.6504,-92.7052
0.0,9.4885,1.0887,5.3374,-8.6834,-109.3455,-107.628
0.02040816326530612,10.9364,3.8714,6.5312,4.2582,-137.7859,-122.8469
0.0692517006802721,10.9188,1.6395,4.2166,-13.9176,-90.4884,-104.406
0.03360544217687075,12.5685,0.0,5.0894,-18.4416,-105.5065,-86.4935
0.11530612244897959,5.4601,1.5106,2.436,-14.6677,-48.7646,-57.3559
0.11530612244897959,9.8145,2.5488,5.8457,-12.5699,-116.2911,-114.1056
0.02156462585034014,6.8199,1.0988,2.8308,-11.411,-60.6563,-54.7382
0.027210884353741496,12.5978,0.9572,5.3742,-1.9297,-114.9042,-89.2352
0.03401360544217687,13.2102,2.4415,7.2119,3.0401,-149.6207,-121.0986
0.2789115646258503,11.6854,1.636,5.3079,-11.5921,-107.7259,-104.1964
0.32054421768707475,29.9382,2.2229,11.3086,29.3852,-250.8186,-186.0074
0.3605442176870748,10.4372,1.748,5.0591,-8.1268,-100.514,-89.249
0.3621088435374149,5.9131,0.0,1.4007,-5.6012,-30.6338,-36.235
0.3877551020408163,13.8083,0.0,3.5899,-5.2264,-81.1286,-66.9985
0.399047619047619,3.6893,2.3295,2.2811,-12.6091,-41.4262,-54.0353
0.08843537414965986,12.9619,2.5283,6.961,-12.8586,-140.6641,-144.8521
0.108843537414966,10.553,3.834,5.184,-7.865,-106.3481,-114.354
0.11224489795918369,9.9382,2.0044,6.2291,-15.6991,-108.5177,-121.4436
0.11530612244897959,17.569,0.0,7.457,-7.3066,-154.7739,-126.5279
0.11530612244897959,12.7797,1.9663,5.3309,1.9125,-104.667,-102.7545
0.06523809523809523,6.0187,1.9065,3.6886,-3.4286,-72.6623,-68.4259
0.0692517006802721,12.7063,1.736,5.7485,0.8793,-118.234,-97.9647
